Timestamp,Net_liquidation,Market_price,volume,YTD,one_year,five_year
1642490275,1118157.92663111,333.0727171568597,1148475.7131907935,0.324845907557915,51.95809684158424,82.5605927865334
1642490295,1037157.1040444763,331.4708658434728,1545629.5560230012,0.42886104092353106,35.5842816891333,21.913043559497446
1642490315,1269420.5731731567,363.3001153685078,1059363.4551353764,0.6891167700565388,68.78361204946721,80.21091902406383
1642490335,1355745.3911681718,308.11742119183276,1947637.2677415384,0.010247130001132643,96.06148886573942,77.09842442761237
1642490355,1522262.6020449894,347.2358167361192,1668069.7867333994,0.5013592256428158,65.972559132746,10.04253402011116
1642490375,1281887.422503736,359.93287098021375,1388658.206520986,0.3456287896987412,79.48779590837607,52.65248616405982
1642490395,1480580.5184887538,303.57975236069296,1979320.969185551,0.3220639670433406,68.77165881059008,22.415324239293867
1642490415,1056558.808693731,332.90925494004046,1550870.5683187621,0.9724940643392551,92.30349297474632,31.779883288913346
1642490435,1298955.8562636615,328.85713129022724,1319021.8222325414,0.5168639752370664,19.33834950981569,64.02035875819914
1642490455,1647221.6596666423,387.1027581701742,1208058.950301905,0.2934314665557073,68.7272473218082,63.98846780257216
1642490475,1659649.424443635,332.31983674191304,1372831.7468106628,0.9797690242127818,31.887515891047634,68.72543494312086
1642490495,1753400.9378675483,310.3340148536328,1565963.53657834,0.2387251678436807,63.76084541854041,67.01060018965575
1642490515,1778188.7055824732,356.11602931101964,1759153.4337793074,0.2533495523098622,55.01669022294442,71.5180352692247
1642490535,1369250.1195686248,340.04945223400733,1097423.951300469,0.28648387780642215,19.61792016989906,62.66677340109823
1642490555,1287157.8018332901,300.59065219450184,1219983.7425391767,0.14241208777883618,25.1285761537962,37.77072877033956
1642490575,1957374.7993715748,366.12493088179343,1517860.3143941576,0.9392196033536651,23.198588358185468,60.07346696323324
1642490595,1511685.6770456785,366.62874670203104,1487208.210282595,0.20380841803996486,98.84472786872979,95.19200883715459
1642490615,1776224.0109501877,339.00519049592435,1871031.9613006194,0.8926745300006098,77.19625998166269,96.7845417955333
1642490635,1180094.5292022265,397.0341608969636,1423477.9300767235,0.669245871453183,56.98399893930311,47.86831406174642
1642490655,1242182.8611130605,341.30283843362844,1564138.02645372,0.5438598784426806,39.36819259346043,45.596792157553814
1642490675,1965138.412300121,352.5385820135266,1939452.9319024307,0.5999630260673096,4.646351981365959,20.08146859876845
1642490695,1449104.8432637346,310.72433562478733,1555357.0921459238,0.06656358600141954,7.276773349375032,30.64016529429996
1642490715,1183741.351968712,393.8294156867793,1817242.028097112,0.35332739855468387,77.2309681600283,85.23965640553496
1642490736,1064038.9305122283,309.76049423935143,1880005.047842198,0.8393213039992051,9.704269491322282,63.38602008833662
1642490756,1294822.799578534,342.7159830650208,1071952.2336287086,0.4877443068498347,27.493151038780194,99.94296130913082
1642490776,1234742.2806281084,323.7518389105936,1930261.4508749824,0.9601915779357031,1.1345440540247886,19.815994739903363
1642490796,1408050.2806218732,386.7340862462238,1862110.4051548692,0.3485632168856976,99.27651454349558,92.57159156462453
1642490816,1928713.9648012014,335.7599522534223,1231475.7426002529,0.6401931513723246,71.11515043993718,45.173481500100024
1642490836,1933091.0228224876,328.48377050718966,1507888.3340279395,0.6856541159561037,58.81695134986953,72.1062289203555
1642490856,1604443.6346531278,384.95160339180677,1998039.3473068466,0.2245161297689905,95.05316706149554,78.9807582335973
1642490876,1865016.908907054,314.2490728375509,1527324.7783847793,0.3800761845359081,33.32710697831749,77.53177779770029
1642490896,1164346.4570770266,305.89487155438127,1028218.4584066671,0.09172252948417992,42.05985947457722,87.1512413948441
1642490916,1925092.5745619775,378.59009132031866,1978634.7914157482,0.554635406730957,88.68038644453473,37.46606040478794
1642490936,1104522.240158169,339.1526282454773,1286420.3836696045,0.00896232260429175,99.0291287055623,11.117940149888595
1642490956,1712552.9874795435,320.9661654214883,1695300.9285975345,0.7965652890730323,57.216956117141535,0.5591119725526172
1642490976,1596881.2197276198,372.9382911370776,1722401.5546797807,0.6486740276515014,48.70748390077838,54.846209720984405
1642490996,1869639.2745122118,308.7332118093962,1039503.2621470875,0.04264530992231497,81.14779339469709,80.89829951569111
1642491016,1793709.7818181545,387.3035073562816,1274180.824809055,0.7054014444224129,4.900022839910834,29.715720449555693
1642491036,1071159.1019645587,300.3943978344433,1735784.4474009005,0.7461254382469806,64.78677890531642,55.729782247962824
1642491056,1483230.8152595027,338.62490448077784,1280025.8756468096,0.23804907863946112,75.83408850163454,56.780942568243766
1642491076,1201672.3451759436,377.29714825484797,1298743.7636244467,0.2542631867327594,92.13549717769163,99.39410833460411
1642491096,1146812.370155533,347.77067557820453,1007774.192303581,0.39097337481745187,64.50237536879135,83.10707376442342
1642491116,1902965.3126624727,394.6440439297798,1368729.7267091277,0.6288464381885688,69.8320773285585,17.14896230691767
1642491136,1807333.067229322,373.4967826600696,1451866.1553570018,0.5005557440193803,55.29717318465812,55.54656835042137
1642491156,1542303.7924745586,392.32888075953923,1234844.0626967445,0.7761695212464435,45.71411792659409,64.60281986817556
1642491176,1474613.2890872888,357.54383192070264,1278273.2841939717,0.17305760260615022,29.126050894574284,14.306243164855669
1642491196,1809196.4063424869,325.9409104917043,1087679.1551132263,0.02622109618462276,31.52768337328077,50.736101186830275
1642491216,1878196.9106000494,368.11709041097066,1487980.758648447,0.34247902016267107,23.849974064054514,6.331171621205012
1642491236,1167023.1266374164,381.6770222727023,1665776.765656896,0.34416955182618114,19.86267761688312,61.40706165505995
1642491256,1174869.910538318,313.2295000072923,1790534.2642176256,0.54108383309501,91.5400493732203,92.14852915231255
1642491276,1270553.6423946104,343.8135680769035,1185935.0304174377,0.2055739492423584,37.96704131763992,44.10876553386033
1642491296,1374574.1957262265,355.7096466782031,1903805.9872811325,0.856359718075024,41.08525803512507,49.750725717044695
1642491316,1508113.307626414,350.0928409106835,1036081.8993586433,0.445420649160418,31.485755208709364,55.155028528820324
1642491336,1647585.542518109,337.60630944293297,1118426.305167763,0.5428368384403259,29.954060861903862,57.97101137902308
1642491356,1568054.3798154609,397.5271198276839,1790986.9766787528,0.10554387376569951,62.42511740074844,81.52617964230761
1642491376,1427346.7169650043,364.48074327967436,1401488.6008588993,0.06456442181383493,15.447400849327408,25.027994718769776
1642491396,1562685.3634042223,384.24985157684574,1035129.3620671727,0.0987106058426307,20.42095632469327,47.516490591356344
1642491416,1984449.5207024412,390.67364975126014,1921006.7042957358,0.13276822966909807,83.65833134279308,40.29503476510609
1642491436,1026424.1784420994,378.1716196731386,1679748.2459729023,0.28250648772789233,12.32373752205187,42.911397448193966
1642491456,1807532.6454593625,344.05254076541524,1681549.2019829813,0.43035256372098185,63.926433717906896,22.84605255107477
1642491476,1737369.5798835864,365.493596711609,1581977.238886689,0.4876915860216662,49.23314295711435,44.75991051179721
1642491496,1708319.6623015304,329.76094850436425,1007619.2667919929,0.06582205991285606,78.00866034422567,33.81964207670667
1642491516,1812713.7267072983,391.95805844492344,1946742.4986226272,0.247759920943735,85.4446620068938,51.80659955679096
1642491536,1537703.553374389,326.25034255463794,1190137.7794283398,0.44027492406234336,13.460659963511535,50.36562368746195
1642491556,1992961.2558103264,326.15398591243144,1804299.8157433975,0.737310626667471,80.22841822158462,2.1845812133175713
1642491576,1344859.8475296022,353.91954627354676,1972986.7149618033,0.2500140473810504,45.179586198258484,16.25566330986642
1642491596,1878890.9280495173,323.6301789127528,1147025.4438188097,0.3035060152082888,93.614385371218,29.158690238890905
1642491616,1698123.5021987914,300.3069787016907,1267536.6771365027,0.6911478204799649,58.665444617476226,81.34491474320656
1642491636,1086757.386990397,322.4050053871623,1886795.2816146815,0.5690744930249101,27.891311320851887,70.80044217839607
1642491656,1890207.0358946181,382.35948540725116,1366103.486533409,0.8355459113204802,41.33911940265745,2.911254829848209
1642491676,1645881.8307298522,339.3739948473231,1409320.461256427,0.3099200549476244,26.115711196440838,89.08347028060307
1642491696,1937379.108674564,317.59603898020123,1333164.3794888072,0.20426611532527872,63.0789740270436,89.21699278034166
1642491716,1643678.0789585486,378.6639152251635,1636612.451749404,0.03090064546470539,3.495126083976541,24.405091224348052
1642491736,1967676.6025602007,389.26692374899534,1825188.5770704974,0.6534440731897848,13.590664725091184,36.39076667428655
1642491756,1787680.7183325232,340.815222711315,1399938.3582543423,0.7319664203639563,46.34188493894777,83.56960845232224
1642491776,1640446.1849929532,362.17747904071354,1840777.145073546,0.6931980888286051,45.55908114037327,11.994266198730962
1642491796,1584880.5988883371,352.40091774066656,1899808.2768187548,0.5158079033584844,83.69475177200975,92.82403402596266
1642491816,1892502.4293629022,305.89846219763626,1443114.7113945293,0.4724181314920478,33.541838549150214,19.722833292394405
1642491836,1867401.7618855133,301.1711962229012,1466100.8145892692,0.3467281282610465,66.62067526786385,55.039931027682954
1642491856,1972258.382124561,309.5808679512693,1234172.6904426902,0.4992960796370155,88.8967576543839,1.7863140511622855
1642491876,1781310.3052799243,365.1896841510025,1420754.8505115802,0.6183108036245191,25.665572488986264,51.21667216012843
1642491896,1415297.1073223276,393.22922984291256,1984170.4950826706,0.6059251427402153,84.54662106113967,19.402993891285846
1642491916,1152130.2406891065,319.74055077360686,1472520.955376995,0.595777842738736,20.52720411766231,49.05190841369868
1642491936,1251892.6432112388,340.15147946353176,1797967.7990922087,0.3078748277057334,61.28995550355312,47.3078845131813
1642491956,1325539.3567873982,366.61860784234887,1309001.7740033981,0.7304332467568315,2.811961248570105,1.5355906966761257
1642491976,1519883.9899229764,306.1582445170507,1833024.2094316464,0.5356658762153086,19.537588931314698,52.78116390402522
1642491996,1604760.3193722498,371.14354651635597,1522541.4849608834,0.006609640514616322,86.85027847419248,12.616658327253273
1642492016,1646841.3546218916,316.96021980205364,1353925.99327218,0.5813314021993788,74.28715196612137,75.00470355674742
1642492036,1229394.1760650948,373.4832385235845,1580028.5566560603,0.31859478858813717,49.49462775179292,29.424359924552125
1642492056,1598432.2755781433,378.4516164566998,1523452.669513284,0.56525297548189,63.504090209984575,19.18634128935397
1642492076,1108634.5863481332,303.4078758457764,1368646.4919263925,0.380893624890983,48.373710639082354,76.67053657644193
1642492096,1178447.4141195624,386.5191707397624,1320347.4741767459,0.0708032053022587,80.45918748826443,39.99538807108773
1642492116,1159945.3604029089,351.8713324889979,1143098.483658214,0.5589450515809001,35.508296513093796,89.53296174255756
1642492136,1069926.1174911978,319.94257639753965,1848937.7712078125,0.5260072402486514,81.15617787499801,23.84026428025605
1642492156,1470861.6716489135,369.4957728787361,1521880.902988374,0.7470704122365589,38.634524864302136,28.290481866484296
1642492176,1728467.7594696034,393.28416920937957,1169804.060146193,0.9833638298060046,0.18265661671655886,64.63898647643059
1642492196,1147332.8177223946,347.8867154150711,1608832.9167526981,0.005302766112876611,36.18629967229423,60.807681129886014
1642492216,1745758.0962193834,385.03840988462656,1744821.7523753212,0.4951850050710531,69.87797013939388,11.943055748894382
1642492236,1819752.1314146204,311.6639862600075,1364905.135467722,0.6408942055067877,1.973776220973722,45.44046709790338
1642492256,1715782.1152346756,346.4052875602862,1751481.7896905325,0.44775406523298766,89.55788969768444,89.20499041287636
1642492276,1360338.4988318167,328.1872291823834,1476040.1140808405,0.8383600097217814,4.9812002254363215,88.76829921284323
1642492296,1378467.5319557725,396.34301703956794,1051394.2031868922,0.7556580900376529,71.63851434738967,41.919778116173326
1642492316,1060253.2379375228,337.08648178123235,1623689.8245397876,0.5986163537747681,29.573064999167986,93.6100587795728
1642492336,1609303.982780919,320.11961525982963,1244208.2436599773,0.40518369540460064,91.51744931769659,15.524125474620032
1642492356,1841393.8463256075,357.8405511996291,1924625.0309985017,0.8788385947970291,99.72938060770002,20.206107835873144
1642492376,1903434.6593565769,392.2576817245491,1716181.034225494,0.6161892693824602,49.95027478428926,79.9403938551652
1642492396,1533278.636176287,327.84455690058877,1173881.9454496405,0.7369303325525725,33.974446682086864,93.3064827251619
1642492416,1894449.8859926919,379.4037878496801,1121868.5627260858,0.6133021724114214,86.2398055810984,48.49610732155415
1642492436,1548981.677853611,355.85887449012927,1482368.4552559846,0.05353560154952064,57.32756224924663,78.60712787344788
1642492456,1028653.6620794449,315.0220730212687,1753596.8499265413,0.49583466801022813,68.29780507057627,89.87745009229423
1642492476,1640605.2272654802,313.63234503035704,1157504.912556054,0.40080025689872456,17.937883765073583,97.33750011574716
1642492496,1415807.638109734,390.5585480147987,1686588.7198207683,0.020902261496446806,50.46612719990022,32.50317147605103
1642492516,1381036.5333009989,315.5926756881043,1088731.5570587344,0.4470973160370628,21.062892025520174,70.32526243433975
1642492536,1774304.457651764,351.9205486682095,1235502.1280234358,0.6898367550495181,90.733640748191,15.00992146340484
1642492556,1121392.4245965634,350.4733858793098,1506728.7345673458,0.9123653323674019,75.25689690615066,12.835471764108586
1642492576,1410923.907068014,318.9098995202825,1488390.1634334703,0.4793197049640755,33.32254706385339,19.133749699252423
1642492596,1261700.9038091078,310.3130559373196,1763434.7525197947,0.48010392778949085,43.34113037625803,95.04695804016559
1642492616,1572970.0745357017,326.8110134800479,1390766.822408344,0.34551836462831964,15.003878474465415,68.21478038925679
1642492636,1370427.3902012014,332.5640968442759,1576749.3208835148,0.9332859770972814,37.44223585304011,17.403914746374895
1642492656,1529367.1685649888,398.91403702964953,1974847.0045199685,0.40361910255346156,56.190085193200446,43.33020522579976
1642492676,1632713.2127119976,323.1018728997477,1304679.4005834733,0.017999215791453582,32.64951233047088,59.01731684829006
1642492696,1153265.585099086,326.1098560492504,1884090.9977736315,0.3718044921356166,53.28205960806072,99.34972702195063
1642492716,1168376.9637437623,386.98587766154617,1039225.0119512798,0.716762532024846,7.027388201295725,30.695038276809537
1642492736,1151887.7535705103,362.9883844141697,1462288.277576102,0.3092528699234407,76.48161036982924,35.471633106193615
1642492756,1356437.1017037665,381.86063766254426,1876347.7081527743,0.25548632956567696,80.18600554721861,7.68802566542639
1642492776,1345730.6189985124,342.91230008935287,1451082.1587092325,0.19314000984032498,7.12965887501209,46.97561866441451
1642492796,1983148.9685974014,315.97408382922805,1805910.759524454,0.714586322562578,53.70835222043326,33.75020944119609
1642492816,1694025.1477942502,335.7517507530465,1502912.2971320546,0.7955699552895794,66.67502649307178,11.482341125383611
1642492836,1246313.747821846,300.5371207042616,1847379.9795658235,0.11764236388348204,28.288436734658273,30.352636739183737
1642492856,1708404.30142143,382.84926437068486,1881260.9273864678,0.8582540381926953,12.032787621931861,68.46463003583986
1642492876,1347542.510495888,357.8360187626672,1997062.7026141952,0.6515220878063945,13.305361539054228,56.72660320763697
1642492896,1927014.054182969,357.8861498789835,1361971.6330674097,0.9770219965507516,73.28132827853835,11.522954662025487
1642492916,1734720.7426448974,302.62206081904384,1701307.2955396695,0.14375056038092426,98.71625571872808,90.3971997205787
1642492936,1976646.8615706156,392.1394529779911,1093734.4565376134,0.541851174399554,84.1621288561336,60.89835509199671
1642492956,1188866.3196267157,344.30118713925805,1768788.9901757946,0.6317360286762843,85.27819009526031,6.659324731328464
1642492976,1664457.146488449,331.6373268985079,1147852.8616950212,0.3545398544147116,8.998989341598108,79.8250232328601
1642492996,1825840.3070256156,311.80549918046836,1469423.602875723,0.22625665307171472,6.376496783564656,41.666612238371684
1642493017,1447622.771034261,377.260907873476,1748510.625676381,0.4018431829874406,56.010046732225604,10.402717321500054
1642493037,1195446.1736376488,354.80911903918934,1473358.839346329,0.6430583029192605,89.45105612753889,30.983278401199343
1642493057,1894877.4705938294,332.10014275260755,1256561.6790748036,0.25960330737660753,87.09279548162947,63.81585254521438
1642493077,1064158.4051852834,370.45497610459995,1764760.4594542743,0.25209204659168083,9.370569036344845,9.040947251947273
1642493097,1413487.784354028,342.2364294722951,1663985.3289645822,0.3613452625816663,43.41425635683569,14.523626507659715
1642493117,1900233.095021194,343.9370648800797,1329265.4430860034,0.5458841247646351,87.54639579992445,37.46313567874759
1642493137,1511453.8334963482,396.62378379324986,1478207.180273712,0.11991214098084713,26.10465701805813,9.327997569979285
1642493157,1886411.0663773867,333.6411241213298,1665091.451314405,0.771545037453113,44.71325858929116,11.419712055414532
1642493177,1706244.2398292178,343.15802838832445,1167428.5721709153,0.049090049222952015,6.171362778413137,48.66881159912039
1642493197,1605172.9907814818,315.0625482833513,1158722.6129926958,0.19168167308460704,51.17008526097355,67.54569456278391
1642493217,1434446.705400186,344.479993722547,1885188.1448727644,0.27540926251845976,46.182418282498006,19.118247076579074
1642493237,1209296.74405682,398.7490138942828,1355702.277709706,0.14669169410335203,99.5495020087822,28.01640780681106
1642493257,1632801.4088510878,322.3329428721298,1187449.1805344708,0.9111923928768296,26.082054977796986,22.160086464513473
1642493277,1040297.3283297543,362.63081833611386,1190718.1880896252,0.2529481705209874,72.5472857505604,74.26637248267922
1642493297,1931704.9980785113,335.0002661485455,1138559.6440977494,0.7924641920193712,99.45797924446227,70.97875335157971
1642493317,1260127.3476273892,389.7508862648204,1681903.9663907692,0.7734072333298734,44.37361015007411,33.13464851481059
1642493337,1357121.7739461395,320.63516830217253,1981388.7728407476,0.11916175047634525,90.44496036466097,0.9659041724098594
1642493357,1273150.9123511207,377.7441576466332,1757548.397023487,0.3905237432429427,35.82159999015227,24.60873845718716
1642493377,1607338.0220313286,314.64374642415027,1223433.7272406833,0.3366707969223173,2.120525875783541,96.45356253155084
1642493397,1104989.4133341515,364.7543237098185,1769737.864419082,0.773612062749052,40.28145933952688,44.51356924124508
1642493417,1273232.369734954,368.0329885789553,1891002.4965629866,0.5988891163710984,47.96116436939953,78.00390583663514
1642493437,1783690.255287507,384.23820300519844,1867848.241837894,0.7838842867695589,81.82895196677627,20.99656168066496
1642493457,1606241.941777544,313.7857105772837,1756705.0782094575,0.25151799402630304,1.9599480774026956,30.064096301405797
1642493477,1061680.7765431264,311.92619858347024,1031430.0077874416,0.13930490789287497,39.25186923271947,64.87291899733131
1642493497,1427430.4201802583,398.8059377212718,1161505.6881542415,0.7794417694441531,14.702297687368048,19.398190777747516
1642493517,1371302.5553562187,391.1982645906098,1277417.40645112,0.5251679199850655,47.95595575442745,88.31404379837883
1642493537,1166580.7534955984,318.9037851285691,1647103.7106003996,0.8122394155705325,29.966971229033877,83.49826965543905
1642493557,1986644.8875897906,313.33477243370334,1053364.4401555536,0.8496748012298891,17.889387731071004,64.62575807491714
1642493577,1218182.142836145,385.4101122688513,1175891.228529773,0.4174752049353565,48.54241638437683,53.82427277249329
1642493597,1805207.192197762,327.8499251788809,1639495.6062409417,0.3506216440187012,5.639652350821834,89.20681905686659
1642493617,1741234.945379198,377.1990623902319,1886133.235144462,0.4725442699744905,54.90353106487876,13.414337092067264
1642493637,1145229.7836066522,332.3380908827771,1513441.6761972667,0.2808387144630299,39.680866569978136,63.83349800343115
1642493657,1101109.760021672,395.70751570152345,1347046.3632941043,0.9879053834902382,38.31819443552876,97.27940541431063
1642493677,1448924.0839004302,359.62147458519905,1740486.6949127933,0.2016304409964591,94.69985954456014,74.73581738603158
1642493697,1798005.0993540066,306.21717668697687,1869702.8288209373,0.6478387497651386,21.61674022708092,41.66173951270069
1642493717,1182654.190252351,345.0011633536568,1136626.9072415459,0.4662238619415333,44.03871814319861,31.958563960290533
1642493737,1352715.0055078643,318.3721290076497,1362458.2589305537,0.970357983394789,46.40798255948072,76.5109813308503
1642493757,1810634.2506990638,365.55152615833623,1179763.958976884,0.863457860106668,28.743011002055386,17.46128338933809
1642493777,1619195.459683755,376.7238269936261,1439065.1243153783,0.6659383997321862,0.9987110458280712,28.33903201858504
1642493797,1770914.9453909588,391.9916557214457,1174911.8606100248,0.37929357173098643,10.563612832384251,21.779826373498146
1642493817,1217576.4865465625,340.2968911192425,1882434.17837054,0.22373436421565518,86.62848853301752,8.355626343310952
1642493837,1458711.1558398597,329.2182714528855,1100640.8732791836,0.4125428978777167,4.029501831716187,79.07217282998029
1642493857,1618687.573432994,360.2939254167682,1269733.8976574573,0.9619622884019158,14.42041206971253,29.349067660123872
1642493877,1486954.9974958764,392.64372279407735,1487195.0892350373,0.31055983776127416,67.37131927376623,0.28694323086287943
1642493897,1526748.5908306125,378.94252629533696,1680343.3944509875,0.9990794462093923,69.85462264298863,37.15764091423415
1642493917,1419043.9933313974,385.49214925483153,1888384.2404615504,0.261817445844452,86.32062813047023,91.65624885741329
1642493937,1357809.701233412,388.22259996061166,1981192.804106955,0.9749149063483352,57.52162767755238,12.637113327436778
1642493957,1123643.2256381223,342.75281202060125,1793983.8235842707,0.5922398942851157,87.16239371059355,58.88061169167047
1642493977,1974058.5455205515,303.406851559333,1452245.508007773,0.8919600871656056,88.82604601886088,34.99860247194553
1642493997,1626531.6146433242,398.27334771921034,1852922.0840512598,0.5324630685994074,34.65716309810459,17.095000770389746
1642494017,1936772.3795289595,306.80167995642677,1175814.2663611807,0.11423654991785748,30.374103527555295,53.70665136276701
1642494037,1564092.7953379303,316.506692612408,1715582.177452061,0.7283893566404508,73.28434894119488,12.585112808772925
1642494057,1177222.8902405472,337.3103175420713,1196438.627877293,0.7044199570882065,13.957443530102598,58.03867187035685
1642494077,1629800.1262679463,333.9542286491762,1509621.018669248,0.15365094741461505,43.3869912510207,75.0155986151711
1642494097,1302539.784753805,330.8361130913002,1902657.070000584,0.6390072850029934,73.59305209487292,74.19008269025102
1642494117,1663269.6359521444,307.96538365906486,1644907.4591675065,0.9132097905741385,48.07873877699288,7.479128393846568
1642494137,1849781.3208680523,340.0987531161918,1082829.4482984042,0.2837811292456298,44.26581739154384,6.161283087343805
1642494157,1778456.7615209168,346.40127155919555,1349144.5033492849,0.804450488516398,79.15675751573416,69.84447339271236
1642494177,1638475.1070538242,306.97225060345573,1724587.912750631,0.16763650967996135,14.894902214351868,38.2248702312992
1642494197,1208147.4960527853,383.6045289572263,1586695.812134134,0.3526532914949304,74.90947933214386,42.08562005674432
1642494217,1262022.2580921187,344.94805327187316,1274095.9279487084,0.28166647329458017,58.39473966755872,52.833412329974884
1642494237,1735244.084715306,365.72588055999853,1877374.591113735,0.2686494342558783,32.40231122595715,63.38933413061897
1642494257,1750264.5496258799,331.1091509102203,1863347.325549296,0.2869447870989469,45.06797711278344,16.203048097352735
1642494277,1418572.9040540217,335.10184285527396,1868333.658239647,0.9416932477544011,91.22137056348465,19.535131010384333
1642494297,1238086.1169818707,322.3359895710275,1285981.0537263223,0.4686337865504603,61.47063499373873,37.04027113493588
1642494317,1686800.895954459,347.02723944913026,1767187.1913969072,0.64539954879843,65.44618943016359,31.549629454200534
1642494337,1286128.748696186,345.3924801410085,1151202.3283650505,0.018560564558871673,58.651486028234224,76.30591770571348
1642494357,1999469.2727073764,356.5060615224678,1265891.6697540618,0.0720186034699648,59.64663255091156,38.1579174120114
1642494377,1560110.572078583,308.9241133725483,1392747.6602897935,0.4212373022460639,42.40952760488248,99.49074478522766
1642494397,1476069.1594640003,385.8130023313029,1937538.2731424812,0.7341002924114843,3.243044634392833,13.129217155214079
1642494417,1266542.97286407,374.9519260532526,1664845.012563435,0.5346637976505695,92.03474482035607,27.901207566062148
1642494437,1044588.714636967,377.90947147357934,1552994.3062720126,0.1647296096029479,42.63149899491362,86.79325614767419
1642494457,1359687.8263142705,303.19837236347513,1791556.8450990974,0.146716141910599,0.5749809613727064,10.605257321628548
1642494477,1148780.0391408922,381.848362415404,1713951.2002036045,0.14040565759324386,17.849505038978574,8.518515542671711
1642494497,1692847.6039344394,339.59454871637433,1256130.4862627923,0.09240632593636289,62.48149881760464,33.96586726299028
1642494517,1699419.2674450788,382.82075339701197,1071629.8088641085,0.1706627564076888,18.957154212768835,80.54157549194444
1642494537,1285215.4271242993,363.72954542941847,1267915.1658515697,0.876233552412855,67.7065052074936,68.94585723167853
1642494557,1191816.031952139,333.5102938451752,1637830.8520749526,0.41638961960829146,22.775104027162772,1.3298730502824818
1642494577,1910752.5150013086,362.7302816492883,1832813.061712453,0.710748306252211,13.095694804446701,7.659412016071199
1642494597,1728327.583407034,355.2267827686032,1635995.9656823792,0.28142046544184873,86.366137160068,17.145623102088948
1642494617,1694484.9701305523,352.42516246956075,1828093.3365327048,0.14437867096113788,91.58935095274286,52.53577566505692
1642494637,1009651.393121674,343.3439483965804,1695347.0648026627,0.9518159366543986,43.39175555678436,20.723020176332618
1642494657,1463848.1402016887,329.483460643031,1940102.8228844462,0.8477052990656099,35.898880027856805,43.37203034669827
1642494677,1182502.4896807272,366.1968076069711,1490470.5398949839,0.4200007059186811,41.4364457822764,68.68713358616142
1642494697,1974241.6242568397,396.9050623272428,1944038.1102115177,0.5602910783110109,3.2653994180400936,29.208042683615297
1642494717,1570958.5361221104,375.27684252228624,1594519.6519512709,0.23504056789757533,83.74723300691228,58.1776813650089
1642494737,1385664.3775845773,362.31170259430144,1532101.2619708593,0.4334805720365451,96.1284316126651,17.884972300886425
1642494757,1803897.84746631,375.9031119232368,1196657.9450244694,0.885922100597789,16.022201291465944,73.39794083606948
1642494777,1121827.8715669564,350.0666640512001,1469649.2156879269,0.46868685716303815,18.890739524734247,28.67835342128464
1642494797,1100781.4183480642,330.09249908553466,1964641.6631946657,0.016331412708949,93.87854724307141,40.515490785095395
1642494817,1181573.9707708755,378.42225388814586,1871606.3247415016,0.49910375122326667,44.22302114624939,10.064142451979198
1642494837,1664024.6778227985,339.9169100959201,1266899.285656837,0.22836123569736788,58.517727291862684,66.62895272268163
1642494857,1829017.056596638,318.9582822926251,1087470.7816943342,0.261539711058412,56.857748192332366,92.38043541845352
1642494877,1492414.0010528383,354.7495524457002,1931133.9452752506,0.9091158326659388,60.866328634451335,96.79699957779269
1642494897,1576311.17018964,384.01489373761905,1681252.6932885658,0.3109943783537762,77.0384773919476,61.68745063269503
1642494917,1737700.8738348482,331.5393994218043,1693870.5707020222,0.5568796981481158,9.888104232336003,47.156150714783195
1642494937,1038190.3349878681,348.0499104153512,1635092.5448658182,0.3898917803168166,60.98410835848412,70.71972376541356
1642494957,1016203.018898868,348.4629257470858,1733259.0869607332,0.12508665363958538,99.87805537275892,51.08781643065059
1642494977,1375417.8720461486,393.203048856987,1926878.9350970164,0.6334101647051058,23.662127931461573,52.922954325848124
1642494997,1062213.2782782202,326.51713811294866,1190801.4625191598,0.30614170701183585,69.22034491925835,5.15521661374887
1642495017,1481752.3714195292,377.27796265575836,1506904.3936469546,0.41950966471543194,69.78258377638664,19.7761106074278
1642495037,1458432.4751526925,318.07117641851414,1173724.7060547227,0.7084157320443523,2.8378302620652995,26.213619318900648
1642495057,1791718.629611797,396.09048500838924,1336809.6342857606,0.03607789961600949,39.22640873809742,67.1232897074311
1642495077,1818635.4977774606,320.5368443508381,1330214.2497894156,0.692893345050997,49.92138893238322,96.22503478641613
1642495097,1450014.0421970126,373.52151890477387,1154718.4769967487,0.2234956127084642,40.87987864026349,15.214782711526398
1642495117,1477799.085350302,307.97880256576565,1264035.8694917173,0.32568032025997995,77.89269828379365,97.35915739211603
1642495137,1939260.5219324378,359.2016848545629,1681556.7641424027,0.634321367339063,73.06114982084047,8.366179356035698
1642495158,1671740.0497124966,301.7692508420101,1073616.7492261129,0.5300784208069198,78.87326211963706,99.16123375658745
1642495178,1130912.8089336131,360.85686735831086,1137287.7389883348,0.7693454071358856,49.964227233227554,64.67232076279085
1642495198,1729334.4296724545,335.43526364693116,1181196.840272007,0.5415015071591833,19.981063247065457,69.59242607937429
1642495218,1835246.5187385008,304.33608407802603,1378532.533689321,0.6021621640221397,37.20911209282944,36.372147647344335
1642495238,1484246.4116275886,354.5025919628392,1352555.5432974047,0.08191810549579959,1.2397433856735307,31.749531727391656
1642495258,1289317.3854750453,310.97520525744534,1410139.6112519025,0.06650573443615904,11.26004309562022,41.341760100759984
1642495278,1791167.9705442784,370.75599789684355,1531908.3973820012,0.6806411886658229,66.10965214700391,90.38464255071028
1642495298,1661663.8333335284,389.47416843102746,1167563.9772888378,0.5701100647864711,0.5801559679095125,53.688668197221126
